ID,Task.Name,Trial.Number,Dilemma,Personal,DPv1.0.Permissible,Personal.force,Intention,DPv2.0.Permissible,RT,Permissible
7803451,Main Stimuli Q_YES,75,collapse bridge,Yes,No,No,No,Yes,736,1
7803451,Main Stimuli Q_YES,76,implied consentTruck,Yes,No,Yes,Yes,No,442,1
7803451,Main Stimuli Q_YES,77,FootbridgePHA,Yes,No,Yes,Yes,No,544,0
7803451,Main Stimuli Q_YES,78,better alternativeMine,No,Yes,No,No,Yes,460,0
7803451,Main Stimuli Q_YES,79,SuicidalRescueMine,Yes,No,No,Yes,Yes,444,1
7803451,Main Stimuli Q_YES,80,FootbridgePHATruck,Yes,No,Yes,Yes,No,356,0
7803451,Main Stimuli Q_YES,81,disproportionate death,No,Yes,No,No,Yes,577,0
7803451,Main Stimuli Q_YES,82,BystanderPHA&OMine,No,Yes,No,Yes,Yes,651,0
7803451,Main Stimuli Q_YES,83,FootbridgePHA&OMine,Yes,No,Yes,Yes,No,320,0
7803451,Main Stimuli Q_YES,84,bystanderTruck,No,Yes,No,No,Yes,663,0
7803451,Main Stimuli Q_YES,85,disproportionate deathTruck,No,Yes,No,No,Yes,527,0
7803451,Main Stimuli Q_YES,86,InefficientRisk,No,Yes,No,No,Yes,653,1
7803451,Main Stimuli Q_YES,87,ExpensiveCollapseCrane,No,Yes,No,No,Yes,2126,1
7803451,Main Stimuli Q_YES,88,intentional homicideCrane,No,Yes,No,Yes,Yes,136,0
7803451,Main Stimuli Q_YES,89,ExpensiveRescue,No,Yes,No,No,Yes,410,1
7803451,Main Stimuli Q_YES,90,EfficientRiskCrane,No,Yes,No,No,Yes,490,1
7803451,Main Stimuli Q_YES,91,FootbridgePHO,No,No,No,Yes,Yes,1593,0
7803451,Main Stimuli Q_YES,92,EfficientRiskMine,No,Yes,No,No,Yes,1932,0
7803451,Main Stimuli Q_YES,93,collapse bridgeTruck,Yes,No,No,No,Yes,1356,1
7803451,Main Stimuli Q_YES,94,FootbridgePHA&OCrane,Yes,No,Yes,Yes,No,427,0
7803451,Main Stimuli Q_YES,95,FootbridgePHOMine,No,No,No,Yes,Yes,391,0
7803451,Main Stimuli Q_YES,96,InexpensiveRescueMine,No,Yes,No,No,Yes,555,1
7803451,Main Stimuli Q_YES,97,BystanderPHOCrane,No,No,No,Yes,Yes,538,0
7803451,Main Stimuli Q_YES,98,collapse bridgeCrane,Yes,No,No,No,Yes,746,1
7803451,Main Stimuli Q_YES,99,FootbridgePHOCrane,No,No,No,Yes,Yes,415,0
7803451,Main Stimuli Q_YES,100,expensive equipmentCrane,No,Yes,No,No,Yes,167,0
7803451,Main Stimuli Q_YES,101,better alternative,No,Yes,No,No,Yes,467,0
7803451,Main Stimuli Q_YES,102,InefficientRiskCrane,No,Yes,No,No,Yes,408,0
7803451,Main Stimuli Q_YES,103,HypotheticalConsentMine,Yes,No,Yes,Yes,No,307,1
7803451,Main Stimuli Q_YES,104,BystanderPHOMine,No,No,No,Yes,Yes,2435,1
7803481,Main Stimuli Q_YES,1,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,6342.7,0
7803481,Main Stimuli Q_YES,2,footbridgeMine,Yes,No,Yes,Yes,No,4193.4,0
7803481,Main Stimuli Q_YES,3,SubstitutedConsentTruck,Yes,No,Yes,No,Yes,2085.6,1
7803481,Main Stimuli Q_YES,4,loopTruck,No,Yes,No,Yes,Yes,8648.3,1
7803481,Main Stimuli Q_YES,5,man-in-front,No,Yes,No,No,Yes,3468.2,0
7803481,Main Stimuli Q_YES,6,SubstitutedConsent,Yes,No,Yes,No,Yes,3716.2,1
7803481,Main Stimuli Q_YES,7,BystanderPHOTruck,No,No,No,Yes,Yes,11730.2,1
7803481,Main Stimuli Q_YES,8,HypotheticalConsentMine,Yes,No,Yes,Yes,No,5556.3,0
7803481,Main Stimuli Q_YES,9,FootbridgePHOMine,No,No,No,Yes,Yes,3078.5,1
7803481,Main Stimuli Q_YES,10,loopMine,No,Yes,No,Yes,Yes,9793.3,0
7803481,Main Stimuli Q_YES,11,SuicidalRescueTruck,Yes,No,No,Yes,Yes,5708.1,1
7803481,Main Stimuli Q_YES,12,FootbridgePHATruck,Yes,No,Yes,Yes,No,1607.9,0
7803481,Main Stimuli Q_YES,13,intentional homicideTruck,No,Yes,No,Yes,Yes,5973.2,1
7803481,Main Stimuli Q_YES,14,implied consent,Yes,No,Yes,Yes,No,2188.2,1
7803481,Main Stimuli Q_YES,15,better alternativeCrane,No,Yes,No,No,Yes,2971,0
7803481,Main Stimuli Q_YES,16,FootbridgePHAMine,Yes,No,Yes,Yes,No,1921,0
7803481,Main Stimuli Q_YES,17,HypotheticalConsentTruck,Yes,No,Yes,Yes,No,6116.2,0
7803481,Main Stimuli Q_YES,18,BystanderPHA&OMine,No,Yes,No,Yes,Yes,2951.7,0
7803481,Main Stimuli Q_YES,19,FootbridgePHA&OCrane,Yes,No,Yes,Yes,No,1719.5,0
7803481,Main Stimuli Q_YES,20,DropEquipment,No,Yes,No,Yes,Yes,3208.6,1
7803481,Main Stimuli Q_YES,21,SubstitutedConsentCrane,Yes,No,Yes,No,Yes,1221.1,1
7803481,Main Stimuli Q_YES,22,expensive equipmentCrane,No,Yes,No,No,Yes,3411.6,0
7803481,Main Stimuli Q_YES,23,InexpensiveRescueTruck,No,Yes,No,No,Yes,2108.5,1
7803481,Main Stimuli Q_YES,24,expensive equipmentMine,No,Yes,No,No,Yes,1180.5,0
7803481,Main Stimuli Q_YES,25,footbridgeTruck,Yes,No,Yes,Yes,No,2076.1,0
7803481,Main Stimuli Q_YES,26,implied consentCrane,Yes,No,Yes,Yes,No,1019.8,1
7803481,Main Stimuli Q_YES,27,bystanderTruck,No,Yes,No,No,Yes,1113.4,0
7803481,Main Stimuli Q_YES,28,InefficientRisk,No,Yes,No,No,Yes,3981.3,1
7803481,Main Stimuli Q_YES,29,FootbridgePHA&OMine,Yes,No,Yes,Yes,No,1220.7,0
7803481,Main Stimuli Q_YES,30,InexpensiveRescueMine,No,Yes,No,No,Yes,1867.3,1
7803481,Main Stimuli Q_YES,31,EfficientRiskCrane,No,Yes,No,No,Yes,1165.8,1
7803481,Main Stimuli Q_YES,32,EfficientRiskTruck,No,Yes,No,No,Yes,1824.4,1
7803481,Main Stimuli Q_YES,33,better alternative,No,Yes,No,No,Yes,4439.6,1
7803481,Main Stimuli Q_YES,34,HypotheticalConsentCrane,Yes,No,Yes,Yes,No,1679.1,0
7803481,Main Stimuli Q_YES,35,drop manCrane,Yes,No,No,Yes,Yes,5310.2,0
7803481,Main Stimuli Q_YES,36,expensive equipment,No,Yes,No,No,Yes,3828.6,0
7803481,Main Stimuli Q_YES,37,better alternativeMine,No,Yes,No,No,Yes,3237.4,0
7803481,Main Stimuli Q_YES,38,InefficientRiskCrane,No,Yes,No,No,Yes,2624.2,1
7803481,Main Stimuli Q_YES,39,BystanderPHA&OTruck,No,Yes,No,Yes,Yes,5422.7,0
7803481,Main Stimuli Q_YES,40,bystanderMine,No,Yes,No,No,Yes,2005.7,0
7803481,Main Stimuli Q_YES,41,bystanderCrane,No,Yes,No,No,Yes,2659.1,0
7803481,Main Stimuli Q_YES,42,drop manTruck,Yes,No,No,Yes,Yes,5494.1,0
7803481,Main Stimuli Q_YES,43,BystanderPHO,No,No,No,Yes,Yes,5726.6,1
7803481,Main Stimuli Q_YES,44,ExpensiveRescue,No,Yes,No,No,Yes,9765.9,1
7803481,Main Stimuli Q_YES,45,FootbridgePHACrane,Yes,No,Yes,Yes,No,2273.4,0
7803481,Main Stimuli Q_YES,46,SuicidalRescueMine,Yes,No,No,Yes,Yes,5077.6,1
7803481,Main Stimuli Q_YES,47,bystander,No,Yes,No,No,Yes,2894.9,0
7803481,Main Stimuli Q_YES,48,implied consentTruck,Yes,No,Yes,Yes,No,757,1
7803481,Main Stimuli Q_YES,49,ExpensiveCollapseMine,No,Yes,No,No,Yes,1692.3,1
7803481,Main Stimuli Q_YES,50,costless rescue,No,Yes,No,No,Yes,1913.8,1
7803481,Main Stimuli Q_YES,51,costless rescueCrane,No,Yes,No,No,Yes,925.9000001,1
7803481,Main Stimuli Q_YES,52,collapse bridgeCrane,Yes,No,No,No,Yes,1190.1,0
7803481,Main Stimuli Q_YES,53,drop manMine,Yes,No,No,Yes,Yes,1408.3,0
7803481,Main Stimuli Q_YES,54,FootbridgePHOTruck,No,No,No,Yes,Yes,7340.2,1
7803481,Main Stimuli Q_YES,55,SuicidalRescue,Yes,No,No,Yes,Yes,3704.9,1
7803481,Main Stimuli Q_YES,56,FootbridgePHA&OTruck,Yes,No,Yes,Yes,No,4942.5,0
7803481,Main Stimuli Q_YES,57,BystanderPHOCrane,No,No,No,Yes,Yes,5232.8,1
7803481,Main Stimuli Q_YES,58,footbridge,Yes,No,Yes,Yes,No,4581.4,0
7803481,Main Stimuli Q_YES,59,man-in-frontMine,No,Yes,No,No,Yes,2825.3,0
7803481,Main Stimuli Q_YES,60,ExpensiveCollapseCrane,No,Yes,No,No,Yes,755.6999998,1
7803481,Main Stimuli Q_YES,61,SubstitutedConsentMine,Yes,No,Yes,No,Yes,1505.2,1
7803481,Main Stimuli Q_YES,62,drop man,Yes,No,No,Yes,Yes,1816.9,0
7803481,Main Stimuli Q_YES,63,HypotheticalConsent,Yes,No,Yes,Yes,No,1000.3,1
7803481,Main Stimuli Q_YES,64,implied consentMine,Yes,No,Yes,Yes,No,2397,1
7803481,Main Stimuli Q_YES,65,disproportionate deathCrane,No,Yes,No,No,Yes,1239.9,0
7803481,Main Stimuli Q_YES,66,collapse bridge,Yes,No,No,No,Yes,3203,0
7803481,Main Stimuli Q_YES,67,ExpensiveRescueTruck,No,Yes,No,No,Yes,1452.2,1
7803481,Main Stimuli Q_YES,68,ExpensiveCollapseTruck,No,Yes,No,No,Yes,1582.8,1
7803481,Main Stimuli Q_YES,69,footbridgeCrane,Yes,No,Yes,Yes,No,387.2,0
7803481,Main Stimuli Q_YES,70,loopCrane,No,Yes,No,Yes,Yes,1027.3,0
7803481,Main Stimuli Q_YES,71,ExpensiveCollapse,No,Yes,No,No,Yes,2157.3,1
7803481,Main Stimuli Q_YES,72,intentional homicideMine,No,Yes,No,Yes,Yes,2367.1,1
7803481,Main Stimuli Q_YES,73,FootbridgePHA&O,Yes,No,Yes,Yes,No,824.9000001,0
7803481,Main Stimuli Q_YES,74,SuicidalRescueCrane,Yes,No,No,Yes,Yes,680.9000001,0
7803481,Main Stimuli Q_YES,75,expensive equipmentTruck,No,Yes,No,No,Yes,2583.1,0
7803481,Main Stimuli Q_YES,76,InefficientRiskTruck,No,Yes,No,No,Yes,805.5,0
7803481,Main Stimuli Q_YES,77,EfficientRiskMine,No,Yes,No,No,Yes,4207,1
7803481,Main Stimuli Q_YES,78,ExpensiveRescueCrane,No,Yes,No,No,Yes,724,1
7803481,Main Stimuli Q_YES,79,InefficientRiskMine,No,Yes,No,No,Yes,1172.2,1
7803481,Main Stimuli Q_YES,80,intentional homicide,No,Yes,No,Yes,Yes,2473.9,0
7803481,Main Stimuli Q_YES,81,BystanderPHA&O,No,Yes,No,Yes,Yes,820.7,0
7803481,Main Stimuli Q_YES,82,ExpensiveRescueMine,No,Yes,No,No,Yes,1207.3,1
7803481,Main Stimuli Q_YES,83,InexpensiveRescueCrane,No,Yes,No,No,Yes,625.6000001,1
7803481,Main Stimuli Q_YES,84,disproportionate deathMine,No,Yes,No,No,Yes,528.2,0
7803481,Main Stimuli Q_YES,85,loop,No,Yes,No,Yes,Yes,1689.8,0
7803481,Main Stimuli Q_YES,86,FootbridgePHO,No,No,No,Yes,Yes,4488.5,1
7803481,Main Stimuli Q_YES,87,FootbridgePHOCrane,No,No,No,Yes,Yes,5353.5,1
7803481,Main Stimuli Q_YES,88,EfficientRisk,No,Yes,No,No,Yes,2343.3,1
7803481,Main Stimuli Q_YES,89,BystanderPHOMine,No,No,No,Yes,Yes,1616.9,1
7803481,Main Stimuli Q_YES,90,disproportionate deathTruck,No,Yes,No,No,Yes,1036.2,0
7803481,Main Stimuli Q_YES,91,DropEquipmentMine,No,Yes,No,Yes,Yes,3188.6,1
7803481,Main Stimuli Q_YES,92,FootbridgePHA,Yes,No,Yes,Yes,No,2231.8,0
7803481,Main Stimuli Q_YES,93,costless rescueTruck,No,Yes,No,No,Yes,1615.6,1
7803481,Main Stimuli Q_YES,94,man-in-frontTruck,No,Yes,No,No,Yes,1350.7,0
7803481,Main Stimuli Q_YES,95,DropEquipmentTruck,No,Yes,No,Yes,Yes,711.4000001,1
7803481,Main Stimuli Q_YES,96,collapse bridgeMine,Yes,No,No,No,Yes,683.5999999,0
7803481,Main Stimuli Q_YES,97,DropEquipmentCrane,No,Yes,No,Yes,Yes,2684.5,1
7803481,Main Stimuli Q_YES,98,intentional homicideCrane,No,Yes,No,Yes,Yes,582.5999999,0
7803481,Main Stimuli Q_YES,99,costless rescueMine,No,Yes,No,No,Yes,607,1
7803481,Main Stimuli Q_YES,100,man-in-frontCrane,No,Yes,No,No,Yes,486.7,0
7803481,Main Stimuli Q_YES,101,InexpensiveRescue,No,Yes,No,No,Yes,382.0999999,1
7803481,Main Stimuli Q_YES,102,disproportionate death,No,Yes,No,No,Yes,405.5999999,0
7803481,Main Stimuli Q_YES,103,collapse bridgeTruck,Yes,No,No,No,Yes,427.3,0
7803481,Main Stimuli Q_YES,104,better alternativeTruck,No,Yes,No,No,Yes,1982.1,0
7803504,Main Stimuli Q_YES,1,ExpensiveRescueMine,No,Yes,No,No,Yes,943,1
7803504,Main Stimuli Q_YES,2,footbridgeTruck,Yes,No,Yes,Yes,No,797,0
7803504,Main Stimuli Q_YES,3,better alternativeTruck,No,Yes,No,No,Yes,1951,0
7803504,Main Stimuli Q_YES,4,better alternativeMine,No,Yes,No,No,Yes,1555,0
7803504,Main Stimuli Q_YES,5,FootbridgePHA&O,Yes,No,Yes,Yes,No,2265,0
7803504,Main Stimuli Q_YES,6,InexpensiveRescueTruck,No,Yes,No,No,Yes,989,1
7803504,Main Stimuli Q_YES,7,FootbridgePHACrane,Yes,No,Yes,Yes,No,840,0
7803504,Main Stimuli Q_YES,8,man-in-frontCrane,No,Yes,No,No,Yes,1783,0
7803504,Main Stimuli Q_YES,9,costless rescueMine,No,Yes,No,No,Yes,663,1
7803504,Main Stimuli Q_YES,10,EfficientRiskTruck,No,Yes,No,No,Yes,611,0
7803504,Main Stimuli Q_YES,11,InefficientRiskTruck,No,Yes,No,No,Yes,2510,0
7803504,Main Stimuli Q_YES,12,BystanderPHOTruck,No,No,No,Yes,Yes,1901,0
7803504,Main Stimuli Q_YES,13,footbridge,Yes,No,Yes,Yes,No,1092,0
7803504,Main Stimuli Q_YES,14,SuicidalRescueTruck,Yes,No,No,Yes,Yes,1508,1
7803504,Main Stimuli Q_YES,15,InefficientRiskMine,No,Yes,No,No,Yes,1773,1
7803504,Main Stimuli Q_YES,16,SubstitutedConsentMine,Yes,No,Yes,No,Yes,1502,1
7803504,Main Stimuli Q_YES,17,collapse bridgeCrane,Yes,No,No,No,Yes,1194,0
7803504,Main Stimuli Q_YES,18,better alternative,No,Yes,No,No,Yes,934,0
7803504,Main Stimuli Q_YES,19,InefficientRiskCrane,No,Yes,No,No,Yes,2367,0
7803504,Main Stimuli Q_YES,20,HypotheticalConsentCrane,Yes,No,Yes,Yes,No,311,1
7803504,Main Stimuli Q_YES,21,FootbridgePHAMine,Yes,No,Yes,Yes,No,1013,0
7803504,Main Stimuli Q_YES,22,InefficientRisk,No,Yes,No,No,Yes,1225,0
7803504,Main Stimuli Q_YES,23,FootbridgePHOTruck,No,No,No,Yes,Yes,3438,1
7803504,Main Stimuli Q_YES,24,BystanderPHA&OMine,No,Yes,No,Yes,Yes,2180,0
7803504,Main Stimuli Q_YES,25,ExpensiveRescueCrane,No,Yes,No,No,Yes,1058,1
7803504,Main Stimuli Q_YES,26,FootbridgePHO,No,No,No,Yes,Yes,1056,0
7803504,Main Stimuli Q_YES,27,collapse bridge,Yes,No,No,No,Yes,1712,0
7803504,Main Stimuli Q_YES,28,BystanderPHA&OTruck,No,Yes,No,Yes,Yes,1246,0
7803504,Main Stimuli Q_YES,29,DropEquipmentCrane,No,Yes,No,Yes,Yes,2007,1
7803504,Main Stimuli Q_YES,30,disproportionate deathCrane,No,Yes,No,No,Yes,2425,0
7803504,Main Stimuli Q_YES,31,intentional homicideCrane,No,Yes,No,Yes,Yes,668,0
7803504,Main Stimuli Q_YES,32,collapse bridgeTruck,Yes,No,No,No,Yes,1759,0
7803504,Main Stimuli Q_YES,33,disproportionate death,No,Yes,No,No,Yes,1261,0
7803504,Main Stimuli Q_YES,34,disproportionate deathMine,No,Yes,No,No,Yes,1083,0
7803504,Main Stimuli Q_YES,35,drop man,Yes,No,No,Yes,Yes,1468,0
7803504,Main Stimuli Q_YES,36,collapse bridgeMine,Yes,No,No,No,Yes,722,0
7803504,Main Stimuli Q_YES,37,EfficientRiskCrane,No,Yes,No,No,Yes,529,1
7803504,Main Stimuli Q_YES,38,costless rescue,No,Yes,No,No,Yes,523,1
7803504,Main Stimuli Q_YES,39,InexpensiveRescue,No,Yes,No,No,Yes,556,1
7803504,Main Stimuli Q_YES,40,loopTruck,No,Yes,No,Yes,Yes,3217,0
7803504,Main Stimuli Q_YES,41,loopCrane,No,Yes,No,Yes,Yes,1166,0
7803504,Main Stimuli Q_YES,42,bystanderTruck,No,Yes,No,No,Yes,727,0
7803504,Main Stimuli Q_YES,43,man-in-front,No,Yes,No,No,Yes,1112,0
7803504,Main Stimuli Q_YES,44,DropEquipmentTruck,No,Yes,No,Yes,Yes,787,1
7803504,Main Stimuli Q_YES,45,ExpensiveCollapseMine,No,Yes,No,No,Yes,1434,1
7803504,Main Stimuli Q_YES,46,expensive equipmentCrane,No,Yes,No,No,Yes,1254,0
7803504,Main Stimuli Q_YES,47,costless rescueTruck,No,Yes,No,No,Yes,570,1
7803504,Main Stimuli Q_YES,48,ExpensiveCollapseTruck,No,Yes,No,No,Yes,1476,1
7803504,Main Stimuli Q_YES,49,FootbridgePHA&OMine,Yes,No,Yes,Yes,No,729,0
7803504,Main Stimuli Q_YES,50,SubstitutedConsentCrane,Yes,No,Yes,No,Yes,614,1
7803504,Main Stimuli Q_YES,51,FootbridgePHATruck,Yes,No,Yes,Yes,No,503,0
7803504,Main Stimuli Q_YES,52,disproportionate deathTruck,No,Yes,No,No,Yes,646,0
7803504,Main Stimuli Q_YES,53,implied consent,Yes,No,Yes,Yes,No,622,1
7803504,Main Stimuli Q_YES,54,DropEquipment,No,Yes,No,Yes,Yes,768,0
7803504,Main Stimuli Q_YES,55,BystanderPHO,No,No,No,Yes,Yes,2121,1
7803504,Main Stimuli Q_YES,56,ExpensiveRescueTruck,No,Yes,No,No,Yes,1217,1
7803504,Main Stimuli Q_YES,57,FootbridgePHA&OCrane,Yes,No,Yes,Yes,No,1041,0
7803504,Main Stimuli Q_YES,58,bystander,No,Yes,No,No,Yes,1044,0
7803504,Main Stimuli Q_YES,59,man-in-frontMine,No,Yes,No,No,Yes,919,0
7803504,Main Stimuli Q_YES,60,BystanderPHA&O,No,Yes,No,Yes,Yes,417,0
7803504,Main Stimuli Q_YES,61,expensive equipmentMine,No,Yes,No,No,Yes,1361,0
7803504,Main Stimuli Q_YES,62,FootbridgePHOCrane,No,No,No,Yes,Yes,2257,0
7803504,Main Stimuli Q_YES,63,loopMine,No,Yes,No,Yes,Yes,2446,0
7803504,Main Stimuli Q_YES,64,implied consentCrane,Yes,No,Yes,Yes,No,562,1
7803504,Main Stimuli Q_YES,65,EfficientRisk,No,Yes,No,No,Yes,1361,0
7803504,Main Stimuli Q_YES,66,expensive equipmentTruck,No,Yes,No,No,Yes,1577,0
7803504,Main Stimuli Q_YES,67,FootbridgePHOMine,No,No,No,Yes,Yes,1998,0
7803504,Main Stimuli Q_YES,68,InexpensiveRescueMine,No,Yes,No,No,Yes,1077,1
7803504,Main Stimuli Q_YES,69,FootbridgePHA&OTruck,Yes,No,Yes,Yes,No,1104,0
7803504,Main Stimuli Q_YES,70,drop manCrane,Yes,No,No,Yes,Yes,2633,0
7803504,Main Stimuli Q_YES,71,DropEquipmentMine,No,Yes,No,Yes,Yes,1296,1
7803504,Main Stimuli Q_YES,72,expensive equipment,No,Yes,No,No,Yes,802,0
7803504,Main Stimuli Q_YES,73,footbridgeCrane,Yes,No,Yes,Yes,No,1224,0
7803504,Main Stimuli Q_YES,74,BystanderPHOMine,No,No,No,Yes,Yes,1719,1
7803504,Main Stimuli Q_YES,75,SuicidalRescueMine,Yes,No,No,Yes,Yes,1243,1
7803504,Main Stimuli Q_YES,76,better alternativeCrane,No,Yes,No,No,Yes,2247,0
7803504,Main Stimuli Q_YES,77,HypotheticalConsentMine,Yes,No,Yes,Yes,No,647,1
7803504,Main Stimuli Q_YES,78,intentional homicide,No,Yes,No,Yes,Yes,1202,0
7803504,Main Stimuli Q_YES,79,SuicidalRescue,Yes,No,No,Yes,Yes,1845,1
7803504,Main Stimuli Q_YES,80,HypotheticalConsentTruck,Yes,No,Yes,Yes,No,655,1
7803504,Main Stimuli Q_YES,81,loop,No,Yes,No,Yes,Yes,691,0
7803504,Main Stimuli Q_YES,82,implied consentMine,Yes,No,Yes,Yes,No,1656,0
7803504,Main Stimuli Q_YES,83,implied consentTruck,Yes,No,Yes,Yes,No,1558,1
7803504,Main Stimuli Q_YES,84,intentional homicideTruck,No,Yes,No,Yes,Yes,2197,1
7803504,Main Stimuli Q_YES,85,drop manMine,Yes,No,No,Yes,Yes,1016,0
7803504,Main Stimuli Q_YES,86,SubstitutedConsent,Yes,No,Yes,No,Yes,718,1
7803504,Main Stimuli Q_YES,87,BystanderPHOCrane,No,No,No,Yes,Yes,1294,0
7803504,Main Stimuli Q_YES,88,FootbridgePHA,Yes,No,Yes,Yes,No,2477,0
7803504,Main Stimuli Q_YES,89,footbridgeMine,Yes,No,Yes,Yes,No,1383,0
7803504,Main Stimuli Q_YES,90,ExpensiveRescue,No,Yes,No,No,Yes,878,1
7803504,Main Stimuli Q_YES,91,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,762,0
7803504,Main Stimuli Q_YES,92,HypotheticalConsent,Yes,No,Yes,Yes,No,485,1
7803504,Main Stimuli Q_YES,93,man-in-frontTruck,No,Yes,No,No,Yes,3232,0
7803504,Main Stimuli Q_YES,94,costless rescueCrane,No,Yes,No,No,Yes,844,1
7803504,Main Stimuli Q_YES,95,SubstitutedConsentTruck,Yes,No,Yes,No,Yes,1453,1
7803504,Main Stimuli Q_YES,96,InexpensiveRescueCrane,No,Yes,No,No,Yes,541,1
7803504,Main Stimuli Q_YES,97,ExpensiveCollapseCrane,No,Yes,No,No,Yes,1534,1
7803504,Main Stimuli Q_YES,98,intentional homicideMine,No,Yes,No,Yes,Yes,428,0
7803504,Main Stimuli Q_YES,99,ExpensiveCollapse,No,Yes,No,No,Yes,529,1
7803504,Main Stimuli Q_YES,100,drop manTruck,Yes,No,No,Yes,Yes,1829,0
7803504,Main Stimuli Q_YES,101,EfficientRiskMine,No,Yes,No,No,Yes,683,1
7803504,Main Stimuli Q_YES,102,bystanderMine,No,Yes,No,No,Yes,530,0
7803504,Main Stimuli Q_YES,103,bystanderCrane,No,Yes,No,No,Yes,587,0
7803504,Main Stimuli Q_YES,104,SuicidalRescueCrane,Yes,No,No,Yes,Yes,2828,1
7803417,Main Stimuli Q_YES,1,collapse bridgeTruck,Yes,No,No,No,Yes,3552,0
7803417,Main Stimuli Q_YES,2,expensive equipmentMine,No,Yes,No,No,Yes,1554,0
7803417,Main Stimuli Q_YES,3,disproportionate deathMine,No,Yes,No,No,Yes,862,0
7803417,Main Stimuli Q_YES,4,FootbridgePHATruck,Yes,No,Yes,Yes,No,867,0
7803417,Main Stimuli Q_YES,5,BystanderPHA&OCrane,No,Yes,No,Yes,Yes,809,0
7803417,Main Stimuli Q_YES,6,footbridgeCrane,Yes,No,Yes,Yes,No,1201,0
7803417,Main Stimuli Q_YES,7,SuicidalRescue,Yes,No,No,Yes,Yes,2255,0
7803417,Main Stimuli Q_YES,8,FootbridgePHOCrane,No,No,No,Yes,Yes,3124,1
7803417,Main Stimuli Q_YES,9,DropEquipmentTruck,No,Yes,No,Yes,Yes,2411,1
7803417,Main Stimuli Q_YES,10,costless rescueCrane,No,Yes,No,No,Yes,809,1
7803417,Main Stimuli Q_YES,11,EfficientRisk,No,Yes,No,No,Yes,1077,1
7803417,Main Stimuli Q_YES,12,InexpensiveRescueMine,No,Yes,No,No,Yes,685,1
7803417,Main Stimuli Q_YES,13,SubstitutedConsentTruck,Yes,No,Yes,No,Yes,1675,1
7803417,Main Stimuli Q_YES,14,FootbridgePHA&OTruck,Yes,No,Yes,Yes,No,993,0
7803417,Main Stimuli Q_YES,15,ExpensiveCollapseCrane,No,Yes,No,No,Yes,566,0
7803417,Main Stimuli Q_YES,16,FootbridgePHO,No,No,No,Yes,Yes,2909,1
7803417,Main Stimuli Q_YES,17,loop,No,Yes,No,Yes,Yes,3164,0
7803417,Main Stimuli Q_YES,18,drop manMine,Yes,No,No,Yes,Yes,782,0
7803417,Main Stimuli Q_YES,19,intentional homicideMine,No,Yes,No,Yes,Yes,514,0
7803417,Main Stimuli Q_YES,20,DropEquipment,No,Yes,No,Yes,Yes,875,1
7803417,Main Stimuli Q_YES,21,FootbridgePHA&OCrane,Yes,No,Yes,Yes,No,962,0
7803417,Main Stimuli Q_YES,22,implied consentTruck,Yes,No,Yes,Yes,No,982,1
7803417,Main Stimuli Q_YES,23,SuicidalRescueCrane,Yes,No,No,Yes,Yes,1497,1
7803417,Main Stimuli Q_YES,24,disproportionate deathCrane,No,Yes,No,No,Yes,714,0
7803417,Main Stimuli Q_YES,25,DropEquipmentMine,No,Yes,No,Yes,Yes,991,1
7803417,Main Stimuli Q_YES,26,FootbridgePHA&OMine,Yes,No,Yes,Yes,No,1029,0
7803417,Main Stimuli Q_YES,27,implied consentCrane,Yes,No,Yes,Yes,No,741,1
7803417,Main Stimuli Q_YES,28,ExpensiveCollapseTruck,No,Yes,No,No,Yes,764,1
7803417,Main Stimuli Q_YES,29,expensive equipment,No,Yes,No,No,Yes,898,0
7803417,Main Stimuli Q_YES,30,loopMine,No,Yes,No,Yes,Yes,704,0
7803417,Main Stimuli Q_YES,31,InexpensiveRescue,No,Yes,No,No,Yes,647,1
7803417,Main Stimuli Q_YES,32,implied consentMine,Yes,No,Yes,Yes,No,254,1
7803417,Main Stimuli Q_YES,33,InefficientRiskCrane,No,Yes,No,No,Yes,1427,0
7803417,Main Stimuli Q_YES,34,costless rescueTruck,No,Yes,No,No,Yes,698,1
7803417,Main Stimuli Q_YES,35,InexpensiveRescueTruck,No,Yes,No,No,Yes,1408,0
7803417,Main Stimuli Q_YES,36,ExpensiveCollapseMine,No,Yes,No,No,Yes,867,1
7803417,Main Stimuli Q_YES,37,EfficientRiskMine,No,Yes,No,No,Yes,2472,1
7803417,Main Stimuli Q_YES,38,footbridgeTruck,Yes,No,Yes,Yes,No,552,0
7803417,Main Stimuli Q_YES,39,loopTruck,No,Yes,No,Yes,Yes,1051,0
7803417,Main Stimuli Q_YES,40,HypotheticalConsent,Yes,No,Yes,Yes,No,3379,0
7803417,Main Stimuli Q_YES,41,disproportionate death,No,Yes,No,No,Yes,383,0
7803417,Main Stimuli Q_YES,42,FootbridgePHA,Yes,No,Yes,Yes,No,946,0
7803417,Main Stimuli Q_YES,43,SubstitutedConsent,Yes,No,Yes,No,Yes,1300,0
7803417,Main Stimuli Q_YES,44,collapse bridgeCrane,Yes,No,No,No,Yes,605,0
7803417,Main Stimuli Q_YES,45,InexpensiveRescueCrane,No,Yes,No,No,Yes,326,1
